jobID,jobInvolvement,jobLevel,jobRole ,jobSatisfaction 
4057,3,2,Frontend dev,4
4058,3,2,UI designer,3
4059,3,2,IOS dev,4
4060,2,5,IOS dev,4
4061,3,3,Mobile,4
4062,3,3,QA,2
4063,3,2,UI designer,1
4064,3,2,UI designer,3
4065,4,3,IOS dev,1
4066,1,4,Android dev,2
4067,3,4,Android dev,4
4068,2,2,UI designer,3
4069,4,4,QA,1
4070,4,4,Mobile,1
4071,4,2,Android dev,4
4072,3,2,UI designer,1
4073,2,4,Mobile,4
4074,2,3,Frontend dev,1
4075,1,2,Android dev,4
4076,3,4,Mobile,4
4077,2,3,UI designer,4
4078,3,2,Android dev,4
4079,3,5,Android dev,1
4080,3,3,QA,3
4081,3,2,Mobile,3
4082,3,2,IOS dev,3
4083,2,3,IOS dev,2
4084,2,3,Mobile,2
4085,3,3,Android dev,4
4086,2,2,UI designer,1
4087,3,3,Backend dev,3
4088,3,2,UI designer,3
4089,4,3,UI designer,1
4090,1,4,PM,3
4091,3,5,PM,4
4092,2,2,Frontend dev,3
4093,2,3,Android dev,2
4094,3,3,IOS dev,2
4095,2,2,QA,2
4096,3,2,QA,3
4097,2,2,UI designer,3
4098,3,4,PM,3
4099,3,3,Android dev,2
4100,3,2,Frontend dev,3
4101,3,3,UX designer,3
4102,1,2,UI designer,1
4103,1,3,Mobile,4
4104,2,2,Android dev,2
4105,2,2,Mobile,3
4106,3,3,UI designer,3
4107,3,3,UI designer,3
4108,2,2,UX designer,4
4109,3,3,Backend dev,2
4110,2,3,Android dev,4
4111,3,4,Backend dev,2
4112,3,5,Frontend dev,4
4113,2,2,IOS dev,3
4114,3,5,QA,4
4115,3,4,IOS dev,4
4116,3,5,Android dev,3
4117,3,4,IOS dev,4
4118,3,3,UI designer,4
4119,3,2,QA,1
4120,4,4,UX designer,4
4121,3,2,QA,1
4122,3,5,UI designer,4
4123,2,2,Mobile,2
4124,2,2,QA,3
4125,3,3,UX designer,4
4126,2,3,QA,3
4127,3,3,QA,3
4128,4,2,Backend dev,2
4129,3,4,UI designer,3
4130,3,3,UX designer,4
4131,3,3,Android dev,2
4132,3,5,UX designer,1
4133,3,2,IOS dev,4
4134,2,3,Android dev,4
4135,2,4,Frontend dev,3
4136,2,2,Frontend dev,4
4137,4,3,Android dev,3
4138,3,2,UX designer,3
4139,2,3,Mobile,3
4140,3,2,Frontend dev,3
4141,3,3,Android dev,4
4142,2,3,IOS dev,2
4143,3,3,QA,1
4144,3,2,Backend dev,1
4145,4,4,UI designer,4
4146,3,2,PM,1
4147,3,4,IOS dev,3
4148,3,3,IOS dev,4
4149,3,3,UI designer,1
4150,3,2,PM,2
4151,2,2,IOS dev,2
4152,3,6,IOS dev,3
4153,3,3,UI designer,4
4154,3,2,IOS dev,2
4155,3,3,Mobile,3
4156,3,3,UX designer,3
4157,2,3,Android dev,2
4158,2,2,UI designer,4
4159,3,3,UI designer,1
4160,3,4,UX designer,3
4161,3,3,IOS dev,3
4162,3,6,Android dev,3
4163,3,2,IOS dev,2
4164,2,3,Android dev,3
4165,3,6,Frontend dev,3
4166,2,3,Frontend dev,4
4167,3,3,Android dev,3
4168,4,3,Mobile,1
4169,3,2,UI designer,2
4170,4,2,Frontend dev,4
4171,3,5,Android dev,4
4172,3,2,Mobile,4
4173,2,2,IOS dev,3
4174,3,5,IOS dev,1
4175,3,2,QA,2
4176,3,6,QA,4
4177,1,2,Frontend dev,1
4178,3,3,Mobile,3
4179,3,3,QA,1
4180,2,3,Mobile,2
4181,3,3,UX designer,4
4182,1,3,UX designer,1
4183,3,2,Frontend dev,4
4184,3,3,IOS dev,4
4185,3,2,Backend dev,3
4186,3,3,Android dev,4
4187,2,3,UI designer,4
4188,2,2,QA,3
4189,2,2,PM,3
4190,3,6,UI designer,4
4191,2,3,Android dev,1
4192,2,3,UI designer,1
4193,3,6,Android dev,4
4194,2,5,UI designer,1
4195,3,3,UI designer,3
4196,3,6,Mobile,3
4197,1,4,UX designer,4
4198,3,4,Frontend dev,3
4199,2,5,Android dev,3
4200,2,6,PM,2
4201,3,4,IOS dev,4
4202,3,3,Frontend dev,4
4203,1,3,Backend dev,3
4204,3,3,Android dev,3
4205,3,3,QA,1
4206,3,4,Backend dev,1
4207,3,3,Backend dev,4
4208,3,4,QA,4
4209,3,3,UX designer,1
4210,2,3,Mobile,1
4211,3,4,Frontend dev,4
4212,3,3,PM,3
4213,3,4,IOS dev,4
4214,3,3,UX designer,4
4215,3,3,QA,3
4216,3,3,Android dev,1
4217,3,3,UX designer,3
4218,3,3,PM,3
4219,3,4,Frontend dev,2
4220,3,3,UX designer,NA
4221,3,5,Frontend dev,1
4222,4,3,PM,3
4223,2,4,Backend dev,3
4224,3,5,QA,2
4225,1,3,UI designer,2
4226,2,4,Backend dev,2
4227,3,3,IOS dev,4
4228,3,5,UI designer,4
4229,4,3,PM,1
4230,1,3,IOS dev,1
4231,3,5,UI designer,3
4232,3,4,Backend dev,2
4233,3,3,UI designer,4
4234,3,3,Mobile,3
4235,3,3,QA,4
4236,4,3,Backend dev,4
4237,3,4,IOS dev,2
4238,3,3,QA,4
4239,3,4,Backend dev,1
4240,2,5,Mobile,4
4241,4,4,UI designer,4
4242,3,5,UX designer,4
4243,2,4,Frontend dev,2
4244,3,3,Frontend dev,4
4245,3,4,Mobile,2
4246,3,6,UX designer,1
4247,2,3,IOS dev,3
4248,2,6,UI designer,3
4249,3,5,Backend dev,3
4250,2,4,UI designer,3
4251,4,5,UI designer,3
4252,2,5,UX designer,2
4253,3,6,Backend dev,1
4254,2,4,Backend dev,1
4255,3,4,IOS dev,4
4256,2,3,IOS dev,3
4257,3,6,Android dev,4
4258,3,3,UX designer,4
4259,2,3,Backend dev,2
4260,2,3,IOS dev,3
4261,3,6,Android dev,4
4262,3,4,IOS dev,4
4263,3,7,Mobile,1
4264,3,3,Frontend dev,3
4265,3,4,UI designer,4
4266,3,4,Android dev,3
4267,3,3,PM,2
4268,3,6,UX designer,4
4269,3,3,Mobile,1
4270,3,5,QA,4
4271,3,4,IOS dev,4
4272,3,3,Android dev,4
4273,3,4,Mobile,3
4274,3,3,Mobile,2
4275,1,5,QA,2
4276,3,5,Android dev,3
4277,3,5,UX designer,3
4278,2,3,QA,2
4279,2,3,UX designer,4
4280,3,4,IOS dev,3
4281,3,3,Backend dev,4
4282,2,4,Backend dev,1
4283,4,5,QA,3
4284,4,4,Android dev,4
4285,2,6,IOS dev,3
4286,1,4,UX designer,3
4287,4,3,UI designer,3
4288,4,7,UX designer,2
4289,4,3,Frontend dev,4
4290,4,6,Mobile,3
4291,2,4,PM,3
4292,3,4,QA,4
4293,2,7,Backend dev,1
4294,3,4,UI designer,4
4295,3,4,Backend dev,3
4296,4,7,Mobile,3
4297,3,6,UI designer,4
4298,3,4,Backend dev,1
4299,3,3,IOS dev,4
4300,2,5,Backend dev,1
4301,4,3,Backend dev,1
4302,2,6,QA,2
4303,3,3,Frontend dev,2
4304,3,4,UI designer,2
4305,2,5,UI designer,3
4306,3,3,Mobile,2
4307,1,5,Android dev,4
4308,4,4,Backend dev,3
4309,3,3,PM,3
4310,1,3,Mobile,2
4311,3,3,Frontend dev,4
4312,3,3,UI designer,3
4313,3,7,QA,4
4314,4,4,Mobile,2
4315,2,4,Android dev,4
4316,3,3,UX designer,4
4317,3,7,UI designer,3
4318,4,5,Mobile,2
4319,3,3,IOS dev,3
4320,2,5,IOS dev,4
4321,2,6,Frontend dev,4
4322,3,5,Frontend dev,3
4323,3,3,Backend dev,2
4324,3,3,IOS dev,1
4325,3,4,Frontend dev,2
4326,3,3,Backend dev,1
4327,3,5,Frontend dev,1
4328,2,3,Android dev,1
4329,3,4,UX designer,4
4330,3,3,Frontend dev,4
4331,1,5,Mobile,1
4332,4,5,QA,4
4333,4,3,Backend dev,4
4334,3,5,Frontend dev,2
4335,3,4,UI designer,2
4336,2,5,UI designer,3
4337,3,5,IOS dev,1
4338,1,5,Android dev,2
4339,3,4,PM,3
4340,2,3,PM,2
4341,4,4,Backend dev,3
4342,3,4,UX designer,2
4343,3,3,Mobile,3
4344,3,3,QA,2
4345,4,3,Backend dev,3
4346,2,6,Android dev,NA
4347,3,3,Frontend dev,4
4348,1,4,Mobile,1
4349,4,4,UX designer,2
4350,3,3,UI designer,3
4351,3,6,Frontend dev,3
4352,4,4,Frontend dev,4
4353,2,5,QA,1
4354,3,5,Frontend dev,4
4355,3,3,PM,3
4356,2,5,UX designer,4
4357,3,6,Frontend dev,1
4358,3,5,UI designer,4
4359,3,5,UI designer,2
4360,3,6,UI designer,4
4361,4,7,QA,4
4362,3,3,Android dev,1
4363,4,4,UX designer,4
4364,2,4,Android dev,3
4365,3,3,Frontend dev,3
4366,3,3,QA,2
4367,2,4,Backend dev,1
4368,2,6,PM,4
4369,2,4,UI designer,1
4370,2,3,UX designer,3
4371,3,4,UX designer,4
4372,2,4,Mobile,1
4373,2,3,Mobile,2
4374,3,3,UI designer,2
4375,3,3,UX designer,4
4376,3,4,Android dev,3
4377,2,3,UI designer,3
4378,3,3,Android dev,4
4379,3,4,Backend dev,4
4380,3,3,Frontend dev,4
4381,2,4,Frontend dev,3
4382,3,3,PM,4
4383,3,5,UX designer,4
4384,3,5,IOS dev,4
4385,4,6,IOS dev,3
4386,4,4,Mobile,4
4387,2,3,UI designer,4
4388,3,3,QA,4
4389,3,3,PM,1
4390,2,3,Android dev,3
4391,2,4,Backend dev,2
4392,3,4,QA,3
4393,4,5,Mobile,3
4394,2,4,UX designer,4
4395,2,3,Frontend dev,1
4396,2,4,UI designer,4
4397,2,3,UI designer,4
4398,4,7,PM,3
4399,3,3,Android dev,4
4400,2,3,UX designer,1
4401,3,3,QA,1
4402,2,4,Mobile,3
4403,3,3,PM,3
4404,3,3,Backend dev,3
4405,2,7,IOS dev,4
4406,3,3,PM,1
4407,2,3,UX designer,4
4408,3,6,Android dev,3
4409,2,3,Android dev,1
4410,4,3,Backend dev,3
4411,4,2,Android dev,5
4412,3,2,IOS dev,3
4413,4,5,Backend dev,3
4414,3,4,QA,5
4415,4,2,QA,2
4416,4,5,UI designer,3
4417,4,3,IOS dev,4
4418,4,3,QA,3
4419,4,4,Frontend dev,5
4420,4,5,Mobile,2
4421,3,3,Backend dev,5
4422,4,2,Android dev,5
4423,4,2,UI designer,2
4424,3,2,PM,3
4425,4,2,UI designer,5
4426,4,3,IOS dev,5
4427,3,2,UI designer,4
4428,4,3,UX designer,5
4429,3,2,IOS dev,3
4430,4,2,UX designer,2
4431,4,3,PM,3
4432,3,2,Android dev,3
4433,4,3,UX designer,4
4434,2,2,Backend dev,4
4435,4,2,UI designer,5
4436,4,2,Frontend dev,5
4437,4,2,IOS dev,2
4438,4,2,PM,5
4439,3,3,Backend dev,4
4440,3,2,QA,5
4441,3,4,QA,3
4442,3,2,UI designer,5
4443,4,3,Mobile,2
4444,4,4,UI designer,3
4445,4,2,Mobile,3
4446,4,3,UI designer,5
4447,4,2,Backend dev,5
4448,4,4,IOS dev,3
4449,3,2,QA,4
4450,3,2,IOS dev,3
4451,3,4,Frontend dev,NA
4452,3,3,UX designer,3
4453,4,2,QA,3
4454,4,2,UI designer,4
4455,3,2,UI designer,2
4456,4,2,Mobile,5
4457,4,3,Mobile,5
4458,4,2,PM,3
4459,4,3,UI designer,4
4460,3,4,UI designer,3
4461,3,3,Backend dev,4
4462,3,4,UI designer,5
4463,4,3,IOS dev,2
4464,4,2,UX designer,2
4465,4,3,Backend dev,5
4466,4,5,IOS dev,3
4467,4,2,UX designer,2
4468,4,5,PM,5
4469,4,4,Frontend dev,4
4470,4,3,QA,3
4471,4,4,Mobile,3
4472,5,4,UX designer,3
4473,5,5,Mobile,4
4474,5,3,IOS dev,5
4475,4,3,Android dev,5
4476,3,2,QA,5
4477,4,5,Android dev,5
4478,3,2,Backend dev,4
4479,4,2,Mobile,5
4480,4,2,PM,4
4481,4,5,UI designer,5
4482,5,3,UX designer,4
4483,4,6,Frontend dev,4
4484,4,2,Frontend dev,3
4485,4,3,PM,4
4486,4,3,QA,2
4487,4,2,IOS dev,5
4488,4,5,UX designer,5
4489,4,2,PM,2
4490,4,4,QA,5
4491,3,3,Mobile,4
4492,3,2,UI designer,3
4493,4,3,QA,5
4494,4,2,Backend dev,5
4495,4,4,UI designer,5
4496,4,4,QA,3
4497,5,4,IOS dev,3
4498,3,2,Mobile,5
4499,4,2,UX designer,3
4500,5,3,IOS dev,4
4501,2,2,QA,5
4502,3,3,PM,4
4503,3,4,Frontend dev,4
4504,4,3,PM,3
4505,3,5,Mobile,4
4506,4,3,Frontend dev,2
4507,4,2,QA,4
4508,4,6,UI designer,4
4509,4,2,IOS dev,5
4510,3,5,Backend dev,3
4511,2,3,QA,5
4512,4,3,Backend dev,5
4513,2,6,Mobile,4
4514,4,3,UI designer,4
4515,2,3,Backend dev,5
4516,2,6,Mobile,4
4517,5,5,IOS dev,2
4518,4,3,QA,4
4519,5,2,Frontend dev,3
4520,4,4,Mobile,5
4521,3,2,Android dev,4
4522,4,5,Android dev,3
4523,4,2,PM,3
4524,5,3,PM,5
4525,4,4,PM,3
4526,4,2,IOS dev,3
4527,3,4,IOS dev,5
4528,4,3,Backend dev,4
4529,4,2,Backend dev,5
4530,4,2,Mobile,4
4531,4,2,QA,5
4532,4,2,PM,5
4533,4,6,Android dev,4
4534,4,3,UX designer,3
4535,4,3,QA,NA
4536,3,2,IOS dev,3
4537,4,6,Mobile,4
4538,3,4,IOS dev,5
4539,4,2,UX designer,2
4540,3,4,PM,3
4541,3,5,UX designer,2
4542,3,4,PM,3
4543,4,2,UX designer,3
4544,3,2,PM,4
4545,3,3,Frontend dev,2
4546,4,2,Mobile,4
4547,3,4,PM,2
4548,3,2,UX designer,5
4549,4,3,UX designer,4
4550,5,2,Frontend dev,5
4551,3,4,Mobile,4
4552,4,4,IOS dev,2
4553,2,2,Android dev,4
4554,4,4,Backend dev,2
4555,4,3,IOS dev,4
4556,3,4,IOS dev,2
4557,3,4,IOS dev,2
4558,4,4,Frontend dev,2
4559,3,3,Backend dev,4
4560,4,2,Backend dev,5
4561,4,3,IOS dev,5
4562,3,3,UX designer,4
4563,4,2,Android dev,5
4564,4,2,UI designer,2
4565,3,2,Frontend dev,4
4566,4,5,UX designer,5
4567,3,2,UX designer,3
4568,4,3,IOS dev,4
4569,4,3,IOS dev,5
4570,3,2,UX designer,4
4571,5,5,QA,5
4572,3,3,Backend dev,5
4573,4,4,UI designer,4
4574,3,4,QA,3
4575,4,2,UI designer,5
4576,4,4,UI designer,2
4577,4,5,Mobile,5
4578,4,4,PM,4
4579,4,4,Android dev,5
4580,4,5,Mobile,2
4581,3,6,UI designer,5
4582,3,2,UI designer,4
4583,4,3,IOS dev,4
4584,4,3,IOS dev,4
4585,5,2,UI designer,4
4586,3,2,UI designer,5
4587,4,3,QA,3
4588,3,5,UI designer,4
4589,4,3,UI designer,5
4590,4,2,UX designer,3
4591,2,3,QA,4
4592,3,3,PM,4
4593,5,2,PM,2
4594,3,2,UI designer,4
4595,4,2,Frontend dev,5
4596,4,3,Android dev,4
4597,4,2,Backend dev,5
4598,4,2,Mobile,3
4599,3,3,IOS dev,5
4600,3,2,Mobile,4
4601,4,3,UX designer,4
4602,4,2,QA,4
4603,3,4,UI designer,5
4604,4,4,QA,2
4605,4,5,PM,3
4606,4,3,Android dev,4
4607,3,2,IOS dev,5
4608,4,2,Android dev,4
4609,4,2,IOS dev,5
4610,5,2,UX designer,3
4611,3,3,PM,2
4612,3,3,Backend dev,4
4613,3,4,Mobile,4
4614,3,3,QA,4
4615,3,2,IOS dev,5
4616,2,3,IOS dev,5
4617,4,2,Frontend dev,5
4618,4,6,Backend dev,4
4619,4,2,UX designer,2
4620,4,2,Frontend dev,3
4621,4,2,Frontend dev,2
4622,3,3,Frontend dev,4
4623,3,2,QA,5
4624,4,2,QA,4
4625,4,6,UI designer,3
4626,2,2,QA,4
4627,3,2,IOS dev,5
4628,4,5,UX designer,3
4629,2,2,Frontend dev,3
4630,4,2,PM,3
4631,3,2,UI designer,4
4632,4,3,PM,4
4633,4,3,Frontend dev,2
4634,4,5,QA,5
4635,3,2,Backend dev,2
4636,4,6,QA,5
4637,4,3,QA,5
4638,4,2,UX designer,4
4639,4,3,UX designer,4
4640,2,2,Mobile,3
4641,4,3,Android dev,5
4642,4,3,UX designer,5
4643,5,2,Backend dev,2
4644,4,3,Frontend dev,4
4645,5,3,Frontend dev,2
4646,5,3,QA,4
4647,3,2,QA,4
4648,4,3,UI designer,2
4649,2,4,IOS dev,4
4650,4,2,QA,5
4651,3,3,PM,4
4652,4,3,IOS dev,4
4653,4,2,QA,5
4654,4,4,QA,4
4655,3,4,IOS dev,2
4656,4,2,UX designer,5
4657,4,4,QA,2
4658,5,2,UI designer,5
4659,3,2,Backend dev,4
4660,4,2,Backend dev,4
4661,4,5,Mobile,5
4662,4,3,UI designer,5
4663,3,3,IOS dev,3
4664,3,3,UX designer,3
4665,2,6,Backend dev,5
4666,3,6,UI designer,4
4667,4,2,QA,2
4668,5,2,PM,4
4669,4,2,QA,2
4670,4,3,Mobile,3
4671,3,6,IOS dev,5
4672,3,5,Android dev,5
4673,5,2,IOS dev,3
4674,4,6,UI designer,5
4675,5,4,IOS dev,5
4676,5,2,Android dev,4
4677,4,2,UI designer,3
4678,2,2,PM,4
4679,4,2,IOS dev,4
4680,2,6,QA,5
4681,3,5,Android dev,4
4682,3,2,Frontend dev,5
4683,3,6,PM,2
4684,4,3,Backend dev,5
4685,4,6,Frontend dev,2
4686,4,4,Mobile,2
4687,4,3,Frontend dev,4
4688,4,2,UI designer,5
4689,5,6,Mobile,2
4690,3,3,Mobile,2
4691,4,2,Backend dev,4
4692,5,3,QA,3
4693,3,4,UI designer,3
4694,4,3,UI designer,2
4695,4,4,IOS dev,4
4696,3,2,PM,4
4697,3,2,Android dev,4
4698,4,3,Frontend dev,5
4699,4,2,Backend dev,4
4700,4,2,QA,4
4701,4,2,PM,5
4702,5,3,Mobile,4
4703,4,6,Android dev,2
4704,3,5,Frontend dev,3
4705,4,2,UX designer,5
4706,4,3,Android dev,5
4707,4,2,Mobile,2
4708,3,3,Frontend dev,3
4709,4,4,Mobile,5
4710,4,2,UI designer,2
4711,2,3,PM,5
4712,4,5,UX designer,4
4713,3,4,PM,2
4714,4,4,Backend dev,2
4715,4,4,UI designer,5
4716,4,3,IOS dev,5
4717,4,4,UI designer,4
4718,2,3,Android dev,4
4719,4,2,QA,4
4720,4,2,Mobile,5
4721,4,5,UI designer,2
4722,2,6,Mobile,2
4723,4,6,UI designer,5
4724,4,2,QA,NA
4725,4,4,QA,4
4726,4,3,UI designer,2
4727,4,3,UX designer,5
4728,4,3,QA,2
4729,4,5,Frontend dev,5
4730,4,3,IOS dev,2
4731,4,3,UX designer,2
4732,4,2,Frontend dev,2
4733,3,4,UX designer,5
4734,4,2,Android dev,4
4735,5,3,Mobile,3
4736,4,4,Android dev,2
4737,5,2,Android dev,5
4738,3,5,PM,2
4739,4,2,QA,3
4740,3,3,QA,4
4741,2,3,Mobile,4
4742,5,5,Mobile,2
4743,4,5,QA,4
4744,3,2,UX designer,2
4745,5,3,UX designer,5
4746,4,3,Android dev,3
4747,3,2,PM,4
4748,4,3,IOS dev,3
4749,5,2,Backend dev,4
4750,4,3,PM,5
4751,3,3,QA,4
4752,4,3,UI designer,3
4753,3,3,Backend dev,4
4754,4,4,QA,4
4755,4,3,QA,5
4756,4,2,Android dev,4
4757,4,3,IOS dev,3
4758,4,3,Frontend dev,2
4759,4,4,UX designer,5
4760,5,3,Backend dev,5
4761,5,5,UX designer,5
4762,3,3,Frontend dev,2
4763,3,3,Backend dev,5
4764,4,2,Frontend dev,4
4765,3,2,PM,3
4766,4,5,UX designer,5
4767,4,2,Backend dev,4
4768,4,2,UX designer,5
4769,4,4,Backend dev,4
4770,4,2,Frontend dev,3
4771,5,2,Mobile,2
4772,3,4,Frontend dev,2
4773,3,3,Backend dev,2
4774,4,4,IOS dev,5
4775,4,5,UI designer,5
4776,4,6,IOS dev,5
4777,5,5,UI designer,5
4778,4,3,Backend dev,2
4779,2,2,QA,4
4780,4,3,Frontend dev,5
4781,4,5,IOS dev,4
4782,4,2,Android dev,5
4783,3,2,UX designer,5
4784,4,2,Backend dev,5
4785,3,3,PM,5
4786,3,3,UI designer,2
4787,4,2,PM,2
4788,3,2,UX designer,4
4789,5,2,UI designer,3
4790,4,2,UI designer,5
4791,4,5,QA,2
4792,4,3,QA,2
4793,4,3,Frontend dev,5
4794,3,2,Backend dev,3
4795,5,2,PM,3
4796,4,3,QA,5
4797,4,4,QA,5
4798,4,4,IOS dev,4
4799,3,2,Mobile,5
4800,5,4,QA,3
4801,2,4,Backend dev,5
4802,5,2,PM,5
4803,4,2,Mobile,5
4804,4,4,QA,5
4805,4,3,UX designer,3
4806,4,2,Frontend dev,2
4807,3,4,UX designer,5
4808,4,3,IOS dev,3
4809,3,2,UX designer,5
4810,5,5,UI designer,5
4811,4,3,UI designer,2
4812,4,2,UI designer,5
4813,4,2,IOS dev,5
4814,4,3,PM,3
4815,2,3,PM,4
4816,4,3,UX designer,5
4817,4,2,Frontend dev,5
4818,4,3,PM,5
4819,4,2,Frontend dev,4
4820,5,3,Frontend dev,5
4821,4,4,PM,4
4822,4,5,Backend dev,2
4823,4,2,PM,4
4824,4,3,IOS dev,3
4825,3,3,QA,4
4826,4,2,PM,2
4827,4,2,UI designer,3
4828,4,2,UI designer,4
4829,4,4,UI designer,5
4830,3,3,Mobile,3
4831,4,2,Mobile,4
4832,4,3,UI designer,4
4833,3,2,UI designer,5
4834,4,3,UX designer,2
4835,3,2,QA,3
4836,3,2,Mobile,3
4837,4,3,Backend dev,3
4838,3,3,PM,2
4839,4,2,QA,2
4840,2,3,Frontend dev,4
4841,4,3,QA,3
4842,4,4,UX designer,2
4843,4,5,UI designer,5
4844,3,2,Android dev,3
4845,4,5,IOS dev,2
4846,4,4,Android dev,5
4847,4,5,Backend dev,5
4848,3,4,Mobile,4
4849,4,3,UI designer,3
4850,4,2,QA,5
4851,3,4,PM,4
4852,4,2,UI designer,5
4853,2,5,Backend dev,4
4854,4,2,PM,4
4855,3,2,Backend dev,4
4856,4,3,PM,5
4857,2,3,Mobile,5
4858,3,3,Backend dev,4
4859,4,2,QA,3
4860,4,4,Backend dev,4
4861,4,3,UI designer,5
4862,4,3,Mobile,2
4863,4,5,IOS dev,4
4864,3,2,UX designer,2
4865,4,3,QA,5
4866,4,4,Frontend dev,5
4867,3,2,Backend dev,5
4868,3,3,UX designer,3
4869,4,2,Mobile,4
4870,4,3,Mobile,3
4871,5,2,UI designer,2
4872,4,3,UX designer,5
4873,3,3,QA,4
4874,4,3,Frontend dev,4
4875,3,2,Backend dev,4
4876,4,4,PM,4
4877,4,2,PM,4
4878,3,4,UI designer,3
4879,4,3,IOS dev,2
4880,4,3,Android dev,5
4881,4,2,Android dev,4
4882,4,2,PM,4
4883,3,6,Backend dev,2
4884,4,3,Frontend dev,2
4885,4,2,UI designer,3
4886,4,3,IOS dev,5
4887,4,3,PM,2
4888,4,3,QA,4
4889,4,2,Backend dev,4
4890,4,3,Frontend dev,4
4891,5,4,UI designer,5
4892,4,3,Frontend dev,5
4893,4,6,QA,5
4894,5,2,UX designer,4
4895,5,3,IOS dev,5
4896,3,6,Backend dev,5
4897,5,3,Backend dev,3
4898,3,3,IOS dev,3
4899,4,3,Mobile,4
4900,5,2,IOS dev,5
4901,3,2,PM,2
4902,5,5,Frontend dev,5
4903,4,2,PM,5
4904,3,2,PM,4
4905,4,5,Android dev,2
4906,5,2,Mobile,2
4907,4,6,QA,5
4908,3,2,Android dev,5
4909,2,3,Mobile,4
4910,3,3,QA,5
4911,4,3,Backend dev,5
4912,4,3,Backend dev,3
4913,5,3,Mobile,3
4914,4,2,UI designer,4
4915,4,3,IOS dev,2
4916,3,2,Backend dev,4
4917,5,3,PM,3
4918,2,3,UI designer,4
4919,4,2,QA,4
4920,4,2,IOS dev,3
4921,4,6,Backend dev,2
4922,3,3,UX designer,4
4923,3,4,UX designer,5
4924,4,3,Frontend dev,4
4925,4,3,UI designer,4
4926,4,3,IOS dev,5
4927,3,3,UI designer,2
4928,3,4,Frontend dev,5
4929,3,4,Frontend dev,5
4930,4,2,Mobile,2
4931,4,4,IOS dev,2
4932,4,3,Android dev,4
4933,3,5,PM,2
4934,2,3,UI designer,2
4935,4,2,UI designer,2
4936,5,2,UI designer,4
4937,4,2,UI designer,4
4938,4,2,QA,5
4939,3,3,QA,4
4940,4,4,Backend dev,3
4941,5,3,Frontend dev,4
4942,4,3,UI designer,2
4943,4,5,Android dev,5
4944,3,4,Frontend dev,2
4945,4,2,UI designer,4
4946,4,3,UI designer,4
4947,4,2,IOS dev,5
4948,3,5,Frontend dev,5
4949,3,3,Mobile,5
4950,5,3,Mobile,4
4951,4,5,Android dev,3
4952,3,5,UI designer,2
4953,4,3,PM,3
4954,4,3,Mobile,4
4955,3,3,UI designer,3
4956,4,3,UI designer,5
4957,4,3,Mobile,5
4958,4,3,PM,4
4959,4,2,PM,3
4960,3,2,PM,4
4961,5,5,Backend dev,5
4962,4,5,Frontend dev,3
4963,4,4,IOS dev,4
4964,4,2,UI designer,3
4965,4,3,UX designer,2
4966,4,3,Android dev,5
4967,4,2,IOS dev,4
4968,3,2,Backend dev,3
4969,4,2,PM,3
4970,5,4,Backend dev,5
4971,4,2,UX designer,5
4972,4,2,UX designer,3
4973,4,2,PM,5
4974,3,2,PM,3
4975,3,3,Frontend dev,4
4976,2,4,UX designer,3
4977,5,2,QA,5
4978,2,3,IOS dev,5
4979,3,2,Mobile,4
4980,4,2,Mobile,4
4981,5,4,Mobile,4
4982,3,2,Backend dev,2
4983,4,3,PM,5
4984,5,2,UI designer,4
4985,4,4,UI designer,5
4986,4,2,Android dev,4
4987,4,3,IOS dev,4
4988,3,4,Mobile,4
4989,2,2,UI designer,2
4990,2,5,PM,4
4991,2,2,IOS dev,2
4992,3,5,IOS dev,2
4993,4,2,Mobile,4
4994,4,2,PM,3
4995,2,3,UX designer,5
4996,4,3,UI designer,5
4997,4,2,Backend dev,NA
4998,4,3,UI designer,5
4999,4,3,Backend dev,3
5000,4,2,Frontend dev,2
5001,4,3,Mobile,5
5002,4,4,Frontend dev,4
5003,3,3,PM,2
5004,2,3,IOS dev,2
5005,4,2,UX designer,5
5006,4,3,QA,2
5007,4,3,UI designer,4
5008,2,4,UI designer,5
5009,4,6,UX designer,4
5010,2,4,UI designer,4
5011,3,2,Android dev,4
5012,4,2,QA,5
5013,3,2,Frontend dev,5
5014,4,3,UI designer,2
5015,4,2,Android dev,4
5016,2,2,UX designer,4
5017,5,3,Backend dev,2
5018,3,4,UX designer,2
5019,5,2,IOS dev,3
5020,4,3,Mobile,2
5021,4,3,Frontend dev,2
5022,4,4,IOS dev,3
5023,3,2,Backend dev,2
5024,4,4,QA,3
5025,3,2,UI designer,4
5026,5,3,Android dev,4
5027,4,2,UX designer,4
5028,2,3,QA,5
5029,3,2,PM,5
5030,4,2,UX designer,5
5031,3,6,PM,2
5032,4,3,Android dev,5
5033,4,2,Frontend dev,3
5034,4,3,PM,4
5035,3,5,Mobile,2
5036,4,2,Mobile,5
5037,2,3,UI designer,3
5038,4,2,Mobile,5
5039,3,2,PM,3
5040,4,2,Mobile,2
5041,3,3,UX designer,5
5042,4,4,QA,2
5043,3,3,UI designer,4
5044,4,6,UI designer,5
5045,4,4,PM,3
5046,4,2,Frontend dev,5
5047,4,3,UX designer,5
5048,4,3,PM,2
5049,5,2,PM,2
5050,4,2,Android dev,5
5051,4,4,UI designer,5
5052,3,3,UX designer,4
5053,4,2,UX designer,3
5054,5,3,IOS dev,3
