employeeID ,jobID ,performanceRating ,spentTime ,standardHours ,totalWorkingYears ,inTime,outTime 
2511,5413,3,04:00:00,8,3,2020-12-02 10:13:30,2020-12-02 16:49:02
3570,563,3,10:30:00,8,7,2020-12-02 10:02:24,2020-12-02 18:53:42
3982,2830,3,11:15:00,8,8,2020-12-02 10:00:51,2020-12-02 16:52:37
3178,2081,4,12:15:00,8,6,2020-12-02 10:15:15,2020-12-02 17:00:10
866,4568,3,12:45:00,8,24,2020-12-02 09:52:09,2020-12-02 17:47:36
2074,3667,3,14:45:00,8,1,2020-12-02 10:06:55,2020-12-02 17:00:26
2622,4811,3,15:45:00,8,1,2020-12-02 09:33:07,2020-12-02 16:20:28
2842,5024,3,16:45:00,8,9,2020-12-02 09:53:29,2020-12-02 16:52:48
2072,3622,3,17:30:00,8,30,2020-12-02 09:49:23,2020-12-02 17:18:06
3321,2820,3,18:00:00,8,1,2020-12-02 10:18:34,2020-12-02 21:04:10
3148,3877,3,19:00:00,8,14,2020-12-02 09:34:34,2020-12-02 17:22:23
4013,2652,3,20:00:00,8,6,2020-12-02 09:57:26,2020-12-02 20:06:35
1673,1000,3,20:30:00,8,26,2020-12-02 10:19:46,2020-12-02 17:10:16
105,5226,4,21:30:00,8,10,NA,2020-12-02 18:36:46
1871,1912,3,22:00:00,8,10,NA,2020-12-02 16:45:37
179,4481,3,22:45:00,8,40,2020-12-02 09:20:58,2020-12-02 16:28:40
3625,3979,3,23:30:00,8,7,2020-12-02 10:08:49,2020-12-02 16:24:44
2720,2823,3,00:00:00,8,8,2020-12-02 10:07:17,2020-12-02 16:38:09
137,5031,3,04:00:00,8,5,2020-12-02 09:42:30,2020-12-02 16:08:26
1046,3247,3,08:00:00,8,8,2020-12-02 09:56:55,2020-12-02 16:49:40
736,4087,3,08:45:00,8,14,2020-12-02 09:57:55,2020-12-02 19:37:59
5195,459,3,09:00:00,8,10,2020-12-02 10:11:49,2020-12-02 17:46:08
893,3948,3,15:30:00,8,12,2020-12-02 10:15:06,2020-12-02 20:16:13
884,2246,3,15:35:00,8,1,2020-12-02 09:50:15,2020-12-02 18:35:17
706,996,3,16:00:00,8,10,2020-12-02 09:54:16,2020-12-02 16:36:55
2277,4322,3,16:05:00,8,13,2020-12-02 09:36:07,2020-12-02 17:30:52
1279,4102,3,16:45:00,8,6,2020-12-02 09:55:18,2020-12-02 16:16:48
1564,2318,3,16:55:00,8,9,2020-12-02 09:52:49,2020-12-02 16:07:54
3161,936,3,17:55:00,8,12,2020-12-02 09:55:18,2020-12-02 16:35:17
391,1007,3,17:57:00,8,22,2020-12-02 10:15:22,2020-12-02 20:55:49
1801,1631,4,18:05:00,8,9,2020-12-02 09:43:09,2020-12-02 18:16:21
767,3098,3,18:15:00,8,17,2020-12-02 10:17:53,2020-12-02 17:13:14
233,606,3,20:15:00,8,8,2020-12-02 10:08:42,2020-12-02 19:55:26
4678,4947,3,21:00:00,8,4,2020-12-02 09:35:05,2020-12-02 18:03:52
5199,13,4,22:00:00,8,8,2020-12-02 10:14:56,2020-12-02 20:13:54
1593,4486,3,22:30:00,8,0,2020-12-02 10:28:56,2020-12-02 18:28:44
4066,4250,3,04:00:00,8,29,2020-12-02 09:33:47,2020-12-02 17:16:04
3263,3791,3,06:00:00,8,10,2020-12-02 10:11:00,2020-12-02 17:01:10
4759,839,3,06:30:00,8,6,2020-12-02 10:10:30,2020-12-02 16:21:29
3351,4730,3,06:40:00,8,9,2020-12-02 10:14:58,2020-12-02 17:13:59
5597,1294,4,06:55:00,8,6,2020-12-02 10:09:18,2020-12-02 19:04:48
4020,2579,3,07:15:00,8,18,2020-12-02 09:37:25,2020-12-02 19:50:39
1800,619,4,07:35:00,8,8,2020-12-02 10:06:12,2020-12-02 19:01:58
4586,1192,3,07:55:00,8,10,2020-12-02 10:25:58,2020-12-02 16:49:13
4562,924,3,09:30:00,8,35,NA,2020-12-02 18:09:01
714,186,3,12:30:00,8,18,2020-12-02 10:01:03,2020-12-02 16:28:05
3067,915,3,13:30:00,8,9,2020-12-02 10:14:55,2020-12-02 18:15:43
4833,678,3,16:30:00,8,31,2020-12-02 09:57:23,2020-12-02 20:41:25
4243,1842,3,18:00:00,8,9,2020-12-02 09:43:13,2020-12-02 18:35:12
4612,1014,3,18:20:00,8,6,2020-12-02 09:48:57,2020-12-02 16:37:48
1340,2003,3,18:35:00,8,4,2020-12-02 10:03:01,2020-12-02 18:01:35
2217,4596,3,18:50:00,8,10,2020-12-02 10:00:11,2020-12-02 19:12:24
3677,5086,3,19:05:00,8,8,2020-12-02 10:33:30,2020-12-02 19:38:37
428,2677,4,19:50:00,8,6,2020-12-02 09:57:50,2020-12-02 16:59:21
1609,5202,3,20:05:00,8,5,2020-12-02 09:59:59,2020-12-02 16:57:28
5277,3639,3,20:25:00,8,17,2020-12-02 09:53:01,2020-12-02 21:01:47
1462,5499,3,21:10:00,8,10,2020-12-02 09:37:42,2020-12-02 16:54:48
2167,47,3,04:00:00,8,4,2020-12-02 10:20:11,2020-12-02 16:21:03
5016,5375,3,10:00:00,8,5,NA,2020-12-02 17:53:43
1436,5477,3,11:00:00,8,7,2020-12-02 10:21:05,2020-12-02 20:17:03
4872,329,4,11:30:00,8,6,2020-12-02 09:52:05,2020-12-02 18:53:07
4873,3852,3,11:45:00,8,10,2020-12-02 09:22:14,2020-12-02 20:05:50
1850,5533,3,11:50:00,8,3,2020-12-02 09:47:17,2020-12-02 20:33:54
2979,2261,4,11:53:00,8,17,2020-12-02 09:50:47,2020-12-02 18:36:07
4708,2057,3,11:58:00,8,8,2020-12-02 10:04:33,2020-12-02 20:56:50
2712,4395,3,12:13:00,8,5,2020-12-02 09:38:07,2020-12-02 17:35:31
2022,2024,3,12:28:00,8,28,2020-12-02 09:39:12,2020-12-02 17:18:43
3457,5388,3,12:38:00,8,16,NA,2020-12-02 17:08:54
1034,1600,3,12:43:00,8,10,2020-12-02 09:48:26,2020-12-02 20:38:03
5040,5076,4,13:03:00,8,33,2020-12-02 10:36:01,2020-12-02 17:40:56
252,3237,3,13:08:00,8,12,2020-12-02 09:55:50,2020-12-02 16:15:09
3812,3031,3,14:38:00,8,8,2020-12-02 10:12:49,2020-12-02 20:10:34
5407,3066,3,16:38:00,8,10,2020-12-02 09:36:37,2020-12-02 16:52:30
2482,4436,4,17:08:00,8,31,2020-12-02 10:20:14,2020-12-02 17:19:58
3430,1325,3,17:23:00,8,13,2020-12-02 09:50:53,2020-12-02 17:11:50
4174,2933,3,17:38:00,8,7,2020-12-02 10:48:24,2020-12-02 16:41:23
2632,454,3,17:53:00,8,1,2020-12-02 09:52:00,2020-12-02 17:31:47
970,4643,3,17:58:00,8,8,2020-12-02 09:30:45,2020-12-02 16:50:40
4252,2628,3,18:30:00,8,8,2020-12-02 10:30:08,2020-12-02 18:33:52
1190,5247,3,18:35:00,8,4,NA,2020-12-02 16:16:52
2428,2589,3,18:50:00,8,3,2020-12-02 10:13:55,2020-12-02 17:17:57
4484,2418,3,19:20:00,8,4,2020-12-02 10:03:35,2020-12-02 17:04:35
4475,3309,3,19:30:00,8,2,2020-12-02 10:04:28,2020-12-02 18:34:13
2906,3467,3,19:36:00,8,1,2020-12-02 09:36:23,2020-12-02 17:52:28
5592,2264,3,19:38:00,8,17,2020-12-02 09:45:55,2020-12-02 18:22:41
1040,1544,4,19:43:00,8,3,2020-12-02 10:00:18,2020-12-02 19:49:49
1961,3003,3,19:53:00,8,4,2020-12-02 10:01:40,2020-12-02 16:32:40
4828,3233,3,19:58:00,8,10,2020-12-02 09:44:41,2020-12-02 16:11:19
5537,2197,4,20:38:00,8,6,2020-12-02 10:16:28,2020-12-02 17:45:58
3856,1665,3,20:48:00,8,8,2020-12-02 10:28:02,2020-12-02 16:33:20
1704,572,3,20:58:00,8,1,2020-12-02 10:11:12,2020-12-02 17:21:25
1332,1628,3,22:58:00,8,1,2020-12-02 09:52:05,2020-12-02 16:50:53
3329,3620,3,23:03:00,8,10,2020-12-02 09:51:33,2020-12-02 18:05:59
4751,1466,3,23:13:00,8,6,2020-12-02 10:12:48,2020-12-02 18:02:46
4721,4103,4,23:19:00,8,24,2020-12-02 09:52:34,2020-12-02 17:22:46
1515,3971,3,23:29:00,8,13,2020-12-02 09:41:11,2020-12-02 16:35:04
569,3509,4,23:39:00,8,10,2020-12-02 09:49:19,2020-12-02 19:43:47
2559,2335,3,00:30:00,8,29,2020-12-02 10:01:54,2020-12-02 20:50:18
2612,877,3,04:00:00,8,13,2020-12-02 10:06:22,2020-12-02 16:06:55
2485,2702,3,12:00:00,8,9,2020-12-02 10:17:59,2020-12-02 17:29:29
3238,4629,3,12:07:00,8,8,2020-12-02 10:11:35,2020-12-02 18:32:39
5238,4019,3,13:07:00,8,15,2020-12-02 10:17:19,2020-12-02 17:50:12
2860,4097,3,13:37:00,8,5,2020-12-02 10:28:23,2020-12-02 17:24:39
1295,3920,3,14:22:00,8,1,2020-12-02 10:05:19,2020-12-02 17:19:12
1901,4014,3,14:52:00,8,11,2020-12-02 09:35:45,2020-12-02 19:41:39
3543,1214,3,15:52:00,8,7,2020-12-02 10:07:33,2020-12-02 17:15:41
3737,5156,3,16:52:00,8,20,NA,2020-12-02 16:57:59
4008,3665,3,17:22:00,8,16,NA,2020-12-02 19:14:18
4233,3501,3,18:52:00,8,1,2020-12-02 10:26:44,2020-12-02 18:21:03
1562,5352,3,20:52:00,8,1,NA,2020-12-02 20:34:24
603,664,3,20:55:00,8,10,2020-12-02 10:35:34,2020-12-02 19:28:37
231,611,3,22:25:00,8,3,2020-12-02 09:56:05,2020-12-02 17:34:23
458,1655,4,22:28:00,8,8,2020-12-02 10:09:54,2020-12-02 16:35:05
3975,356,3,22:43:00,8,16,2020-12-02 10:05:00,2020-12-02 16:03:40
4398,1984,3,00:43:00,8,6,2020-12-02 09:34:33,2020-12-02 19:40:49
1960,2808,3,01:45:00,8,17,2020-12-02 10:22:21,2020-12-02 16:26:05
2815,5128,3,02:15:00,8,9,2020-12-02 09:46:59,2020-12-02 16:16:20
4907,5171,3,02:20:00,8,3,NA,2020-12-02 16:18:27
3806,524,3,02:25:00,8,5,2020-12-02 10:10:58,2020-12-02 20:01:48
3496,943,3,04:00:00,8,26,2020-12-02 09:51:17,2020-12-02 19:58:17
2316,4131,3,06:15:00,8,7,NA,2020-12-02 18:05:18
2171,247,3,06:30:00,8,22,2020-12-02 09:44:59,2020-12-02 17:29:19
2755,2060,3,12:30:00,8,10,2020-12-02 10:08:51,2020-12-02 17:50:12
879,3832,4,14:30:00,8,6,2020-12-02 10:00:10,2020-12-02 17:01:50
4510,1414,3,20:30:00,8,12,2020-12-02 10:04:46,2020-12-02 18:23:29
1276,1183,3,20:35:00,8,9,2020-12-02 09:55:46,2020-12-02 16:12:11
5035,2066,3,02:35:00,8,22,2020-12-02 09:52:40,2020-12-02 16:00:03
952,4949,3,04:00:00,8,20,2020-12-02 10:33:10,2020-12-02 16:57:35
2387,849,3,06:00:00,8,12,2020-12-02 10:27:59,2020-12-02 17:40:21
1957,2568,4,06:02:00,8,4,2020-12-02 09:50:48,2020-12-02 16:45:56
1724,2634,3,06:12:00,8,10,2020-12-02 09:45:18,2020-12-02 18:19:06
277,3998,3,06:40:00,8,3,2020-12-02 10:16:31,2020-12-02 16:25:35
4280,1589,3,06:55:00,8,5,NA,2020-12-02 16:04:39
3200,1391,3,07:00:00,8,8,2020-12-02 10:14:59,2020-12-02 19:24:16
964,3834,4,07:10:00,8,32,2020-12-02 10:20:57,2020-12-02 15:41:19
613,2049,3,07:30:00,8,6,2020-12-02 10:03:14,2020-12-02 18:28:06
2990,497,3,07:40:00,8,21,2020-12-02 10:30:36,2020-12-02 17:23:40
4504,2284,3,07:55:00,8,4,2020-12-02 09:47:56,2020-12-02 16:19:34
623,5135,3,08:05:00,8,9,2020-12-02 09:24:06,2020-12-02 20:51:22
5247,4712,3,08:20:00,8,9,2020-12-02 10:35:31,2020-12-02 16:30:04
2212,4700,3,09:00:00,8,7,2020-12-02 10:12:00,2020-12-02 17:13:02
3936,2613,3,09:30:00,8,22,2020-12-02 09:59:27,2020-12-02 21:27:29
4157,780,3,10:00:00,8,3,2020-12-02 09:54:56,2020-12-02 17:40:50
4134,933,3,11:00:00,8,13,2020-12-02 09:38:59,2020-12-02 18:09:58
1158,3959,3,11:30:00,8,5,2020-12-02 09:53:27,2020-12-02 17:08:33
5000,668,3,11:50:00,8,5,2020-12-02 09:41:32,2020-12-02 17:09:56
2027,1383,3,12:30:00,8,4,2020-12-02 10:32:34,2020-12-02 18:22:09
274,3638,3,13:00:00,8,0,2020-12-02 09:50:37,2020-12-02 17:23:01
135,491,3,13:15:00,8,22,2020-12-02 09:43:11,2020-12-02 17:32:28
2738,4164,3,13:45:00,8,16,2020-12-02 10:00:55,2020-12-02 16:06:10
2440,4271,3,15:45:00,8,9,2020-12-02 10:20:08,2020-12-02 17:59:33
1864,3292,3,17:10:00,8,1,2020-12-02 09:40:55,2020-12-02 18:43:59
5480,5454,3,18:10:00,8,4,2020-12-02 09:46:35,2020-12-02 18:11:41
1391,4125,4,18:40:00,8,8,2020-12-02 09:42:16,2020-12-02 19:41:00
5282,4163,4,19:00:00,8,4,2020-12-02 09:57:24,2020-12-02 17:33:09
5510,433,3,20:00:00,8,19,2020-12-02 09:55:37,2020-12-02 16:04:22
1331,3277,3,20:30:00,8,27,2020-12-02 10:11:41,2020-12-02 17:35:56
1035,5365,3,21:15:00,8,8,2020-12-02 09:50:54,2020-12-02 17:20:53
439,918,3,22:00:00,8,21,2020-12-02 09:36:39,2020-12-02 18:16:56
1315,2797,3,04:00:00,8,4,2020-12-02 10:09:00,2020-12-02 16:28:31
2736,5249,3,05:30:00,8,3,2020-12-02 10:17:15,2020-12-02 16:36:15
3371,4393,3,05:40:00,8,21,2020-12-02 09:46:26,2020-12-02 15:55:26
1140,3266,4,05:43:00,8,8,2020-12-02 10:15:17,2020-12-02 18:13:28
3260,1235,3,06:03:00,8,30,2020-12-02 09:55:50,2020-12-02 19:56:04
744,5073,3,12:00:00,8,15,NA,2020-12-02 16:21:42
957,4830,3,12:30:00,8,17,2020-12-02 09:55:24,2020-12-02 20:05:24
4100,4027,3,17:30:00,8,21,2020-12-02 10:10:31,2020-12-02 18:31:36
103,4309,3,17:50:00,8,19,2020-12-02 09:31:17,2020-12-02 17:16:15
3004,1570,3,18:50:00,8,7,2020-12-02 10:15:53,2020-12-02 17:56:52
1797,3575,3,19:00:00,8,33,2020-12-02 09:36:26,2020-12-02 16:08:35
4520,3828,3,19:10:00,8,23,2020-12-02 10:08:52,2020-12-02 17:58:11
136,5421,3,19:20:00,8,19,2020-12-02 09:33:22,2020-12-02 17:27:35
5136,2863,3,19:30:00,8,18,2020-12-02 10:03:29,2020-12-02 18:01:10
3211,4573,3,19:33:00,8,21,2020-12-02 09:26:11,2020-12-02 17:35:28
2580,3028,3,19:48:00,8,3,2020-12-02 10:13:10,2020-12-02 16:38:26
2168,2618,3,19:58:00,8,26,2020-12-02 09:54:52,2020-12-02 16:26:49
2767,4534,4,20:58:00,8,10,2020-12-02 10:19:35,2020-12-02 16:04:16
5417,4586,3,04:00:00,8,16,2020-12-02 09:54:49,2020-12-02 16:47:53
4814,5461,3,06:00:00,8,14,2020-12-02 10:05:49,2020-12-02 19:29:57
4763,1555,4,06:20:00,8,6,2020-12-02 10:06:59,2020-12-02 15:56:15
667,5402,4,08:20:00,8,30,2020-12-02 10:20:10,2020-12-02 16:26:43
2891,2860,3,10:20:00,8,9,2020-12-02 09:56:18,2020-12-02 20:50:14
3671,3038,3,10:40:00,8,6,2020-12-02 10:08:03,2020-12-02 20:18:57
3080,5481,3,12:40:00,8,1,2020-12-02 09:44:05,2020-12-02 17:22:56
1275,892,3,13:10:00,8,1,2020-12-02 09:56:44,2020-12-02 19:52:32
3227,1238,3,13:40:00,8,8,2020-12-02 10:31:33,2020-12-02 17:04:44
5052,131,3,13:50:00,8,29,NA,2020-12-02 16:31:24
971,201,4,14:20:00,8,8,2020-12-02 09:51:08,2020-12-02 19:38:42
4025,861,3,15:05:00,8,8,2020-12-02 10:07:47,2020-12-02 18:36:21
5266,3731,3,16:05:00,8,5,2020-12-02 10:08:18,2020-12-02 16:47:34
3076,1204,3,16:35:00,8,23,2020-12-02 09:50:03,2020-12-02 16:12:17
4503,2457,3,18:05:00,8,13,2020-12-02 10:07:32,2020-12-02 17:57:12
4040,4659,3,20:05:00,8,18,2020-12-02 10:18:27,2020-12-02 20:16:31
4972,5593,3,21:05:00,8,15,2020-12-02 09:37:59,2020-12-02 17:11:07
3727,3455,3,21:35:00,8,31,2020-12-02 10:01:25,2020-12-02 16:57:43
4382,3468,4,04:00:00,8,18,2020-12-02 10:03:43,2020-12-02 16:12:18
5201,1013,4,06:00:00,8,2,2020-12-02 10:11:41,2020-12-02 17:56:15
5383,59,3,06:02:00,8,1,2020-12-02 10:22:24,2020-12-02 16:57:36
186,862,3,06:40:00,8,19,2020-12-02 09:51:54,2020-12-02 16:53:27
2847,1264,4,06:45:00,8,18,2020-12-02 09:49:40,2020-12-02 16:36:58
4979,4757,3,06:50:00,8,10,2020-12-02 09:38:19,2020-12-02 20:22:24
1947,4261,3,07:05:00,8,6,2020-12-02 10:00:01,2020-12-02 16:42:15
157,1039,3,07:20:00,8,7,2020-12-02 09:51:03,2020-12-02 17:46:10
3384,869,3,07:25:00,8,10,2020-12-02 10:14:16,2020-12-02 16:49:52
2246,1021,3,07:40:00,8,20,2020-12-02 09:57:32,2020-12-02 18:20:00
2643,4872,3,07:42:00,8,14,2020-12-02 10:02:43,2020-12-02 16:37:20
5363,5496,3,07:52:00,8,3,2020-12-02 09:47:26,2020-12-02 16:47:05
3439,2982,3,08:15:00,8,23,2020-12-02 10:11:55,2020-12-02 18:51:34
5175,3168,3,08:20:00,8,10,2020-12-02 09:53:14,2020-12-02 17:33:07
982,5581,3,08:21:00,8,24,2020-12-02 10:15:08,2020-12-02 16:50:33
1258,4718,3,08:26:00,8,9,2020-12-02 09:39:51,2020-12-02 21:09:09
1981,4940,4,08:28:00,8,9,2020-12-02 10:35:34,2020-12-02 16:35:36
2273,3353,3,08:30:00,8,14,2020-12-02 09:42:15,2020-12-02 19:42:01
4527,2136,3,10:20:00,8,4,NA,2020-12-02 17:03:43
3672,5557,3,10:30:00,8,7,2020-12-02 09:56:33,2020-12-02 19:01:38
5514,115,4,13:20:00,8,8,2020-12-02 09:35:03,2020-12-02 17:23:21
717,1327,3,13:22:00,8,7,2020-12-02 10:09:28,2020-12-02 16:38:08
4718,3447,3,14:12:00,8,1,2020-12-02 09:55:14,2020-12-02 17:54:07
185,3988,3,14:14:00,8,5,2020-12-02 09:23:23,2020-12-02 17:05:17
4847,4227,3,15:15:00,8,23,2020-12-02 09:44:58,2020-12-02 16:23:21
4711,1596,3,15:25:00,8,1,2020-12-02 10:21:59,2020-12-02 16:49:20
664,2455,3,17:25:00,8,5,2020-12-02 09:48:40,2020-12-02 16:33:35
2102,3271,3,17:27:00,8,4,2020-12-02 09:20:29,2020-12-02 17:14:01
1915,1104,4,17:33:00,8,6,2020-12-02 10:44:22,2020-12-02 17:02:04
4855,4597,3,17:50:00,8,27,2020-12-02 09:33:51,2020-12-02 18:16:18
939,3625,3,18:00:00,8,15,NA,2020-12-02 17:19:39
5450,2229,3,18:20:00,8,18,2020-12-02 10:10:19,2020-12-02 17:38:01
565,2461,3,18:25:00,8,9,2020-12-02 09:49:20,2020-12-02 19:38:04
337,1345,3,18:45:00,8,11,2020-12-02 09:57:11,2020-12-02 17:30:05
1766,434,3,19:00:00,8,10,2020-12-02 10:35:05,2020-12-02 18:16:25
4834,4958,3,19:01:00,8,23,2020-12-02 10:10:56,2020-12-02 21:15:20
2262,2239,4,20:00:00,8,10,2020-12-02 10:20:47,2020-12-02 16:34:11
1357,3994,3,20:01:00,8,18,2020-12-02 10:03:53,2020-12-02 18:02:14
5322,1694,3,20:11:00,8,21,2020-12-02 10:12:05,2020-12-02 17:38:01
305,4689,3,20:17:00,8,21,2020-12-02 09:44:27,2020-12-02 17:23:07
678,5312,3,20:20:00,8,2,2020-12-02 10:11:28,2020-12-02 16:45:51
2768,1663,3,20:30:00,8,9,2020-12-02 09:50:22,2020-12-02 15:17:14
3535,4484,3,21:45:00,8,18,2020-12-02 10:19:56,2020-12-02 17:29:02
3107,3387,3,04:00:00,8,3,2020-12-02 10:00:18,2020-12-02 17:30:03
2952,2646,3,12:30:00,8,6,2020-12-02 10:06:20,2020-12-02 18:53:44
173,2067,3,12:33:00,8,5,2020-12-02 10:30:59,2020-12-02 16:53:57
5236,1869,4,15:33:00,8,22,2020-12-02 10:07:04,2020-12-02 16:57:49
584,5399,3,15:36:00,8,5,2020-12-02 10:02:07,2020-12-02 15:28:37
1382,5486,3,16:36:00,8,8,2020-12-02 10:27:45,2020-12-02 18:34:44
802,1288,3,16:46:00,8,16,2020-12-02 10:27:16,2020-12-02 19:54:32
3757,4796,4,16:51:00,8,10,2020-12-02 09:43:10,2020-12-02 15:44:52
1618,2255,3,18:51:00,8,7,2020-12-02 10:02:38,2020-12-02 16:09:39
5381,1319,3,18:54:00,8,3,2020-12-02 10:02:51,2020-12-02 17:20:16
887,3890,3,18:57:00,8,0,2020-12-02 09:42:55,2020-12-02 17:37:26
4205,916,3,20:57:00,8,6,2020-12-02 10:01:09,2020-12-02 17:13:19
647,2463,3,21:07:00,8,6,2020-12-02 10:04:05,2020-12-02 16:29:13
1705,4851,3,23:07:00,8,2,2020-12-02 09:53:50,2020-12-02 17:02:19
4191,4893,3,04:00:00,8,NA,2020-12-02 09:29:59,2020-12-02 17:26:21
1545,1870,3,06:00:00,8,4,2020-12-02 10:29:42,2020-12-02 19:15:01
2130,240,3,06:02:00,8,6,2020-12-02 09:55:30,2020-12-02 16:25:32
5169,1257,3,06:32:00,8,6,2020-12-02 09:37:48,2020-12-02 15:47:35
3235,598,3,06:37:00,8,11,2020-12-02 09:42:10,2020-12-02 16:15:21
4514,1497,3,08:00:00,8,20,2020-12-02 10:03:35,2020-12-02 16:24:09
5588,3750,3,08:20:00,8,22,2020-12-02 10:17:07,2020-12-02 17:15:23
1016,210,4,08:30:00,8,9,2020-12-02 09:28:21,2020-12-02 16:31:20
905,5152,4,08:45:00,8,10,2020-12-02 10:07:45,2020-12-02 17:45:37
5485,4626,3,09:30:00,8,6,2020-12-02 09:54:58,2020-12-02 18:33:01
2454,3284,3,09:40:00,8,1,2020-12-02 10:07:34,2020-12-02 16:33:34
4998,4340,4,11:30:00,8,8,2020-12-02 09:43:05,2020-12-02 18:58:23
4474,5019,3,11:35:00,8,10,2020-12-02 09:47:14,2020-12-02 18:06:45
491,1582,4,12:00:00,8,16,2020-12-02 10:43:28,2020-12-02 16:04:09
2300,1836,3,12:05:00,8,15,2020-12-02 10:40:03,2020-12-02 16:59:44
2138,4373,3,12:15:00,8,14,2020-12-02 09:45:00,2020-12-02 17:56:07
3523,3550,3,13:30:00,8,2,2020-12-02 10:13:30,2020-12-02 19:23:10
2908,2776,3,13:35:00,8,7,2020-12-02 10:12:19,2020-12-02 19:49:51
3612,2331,3,14:50:00,8,1,2020-12-02 09:43:14,2020-12-02 20:03:46
5212,1243,3,15:00:00,8,28,2020-12-02 10:05:03,2020-12-02 19:02:39
2590,782,4,15:45:00,8,10,2020-12-02 09:31:44,2020-12-02 16:08:09
3661,4370,3,16:45:00,8,1,2020-12-02 09:51:25,2020-12-02 15:45:13
2845,1360,3,17:05:00,8,7,2020-12-02 10:02:50,2020-12-02 18:17:33
5462,3850,3,18:15:00,8,14,2020-12-02 10:16:33,2020-12-02 17:14:59
3961,3597,3,19:15:00,8,2,2020-12-02 10:03:39,2020-12-02 17:25:18
3840,5136,3,19:35:00,8,6,2020-12-02 10:15:44,2020-12-02 18:36:24
5543,4408,3,20:05:00,8,26,NA,2020-12-02 17:43:13
4946,4268,3,21:30:00,8,6,2020-12-02 09:36:48,2020-12-02 17:32:08
794,2291,4,04:00:00,8,1,2020-12-02 09:43:03,2020-12-02 17:01:14
2313,2426,3,09:00:00,8,28,2020-12-02 10:00:33,2020-12-02 16:36:35
2890,3093,3,10:30:00,8,6,2020-12-02 09:43:36,2020-12-02 15:45:01
1759,5492,3,10:40:00,8,5,2020-12-02 10:02:29,2020-12-02 16:06:36
1993,3668,3,13:00:00,8,5,2020-12-02 09:48:09,2020-12-02 17:59:54
5087,5422,3,13:20:00,8,8,2020-12-02 10:09:20,2020-12-02 18:23:55
2061,1174,3,14:20:00,8,5,2020-12-02 09:59:32,2020-12-02 15:44:06
4039,1376,4,14:40:00,8,32,2020-12-02 09:38:10,2020-12-02 16:32:55
2980,3345,3,18:00:00,8,6,2020-12-02 09:50:20,2020-12-02 16:00:21
237,4237,4,18:30:00,8,25,NA,2020-12-02 16:33:27
3942,2032,4,18:45:00,8,15,2020-12-02 10:24:09,2020-12-02 20:15:42
1281,1591,3,19:45:00,8,1,2020-12-02 10:23:57,2020-12-02 20:38:36
4723,4422,3,23:00:00,8,10,2020-12-02 09:57:39,2020-12-02 19:15:52
3717,4428,3,23:10:00,8,7,2020-12-02 09:53:11,2020-12-02 19:20:01
3497,5121,3,00:00:00,8,10,2020-12-02 09:27:10,2020-12-02 19:58:18
886,1330,3,03:00:00,8,20,2020-12-02 10:13:29,2020-12-02 19:47:33
262,56,3,03:30:00,8,2,2020-12-02 09:36:56,2020-12-02 18:23:27
5346,1965,4,04:00:00,8,12,2020-12-02 09:50:55,2020-12-02 16:52:30
4000,5110,3,08:00:00,8,10,NA,2020-12-02 18:28:18
4963,5253,3,10:00:00,8,12,2020-12-02 10:02:37,2020-12-02 20:19:12
3575,2585,3,10:05:00,8,2,2020-12-02 10:07:30,2020-12-02 17:27:18
3682,2755,3,14:00:00,8,10,2020-12-02 09:37:14,2020-12-02 17:14:25
1755,2381,3,16:00:00,8,17,2020-12-02 09:54:53,2020-12-02 20:10:30
888,2606,3,18:00:00,8,15,2020-12-02 09:52:49,2020-12-02 17:30:42
1554,5321,3,22:30:00,8,7,2020-12-02 10:12:25,2020-12-02 18:14:26
3985,1884,4,22:40:00,8,5,2020-12-02 09:37:09,2020-12-02 20:29:47
5204,2491,3,04:00:00,8,12,2020-12-02 09:47:27,2020-12-02 19:01:31
3647,3493,3,07:30:00,8,20,2020-12-02 09:54:27,2020-12-02 16:14:46
281,1331,4,08:00:00,8,16,2020-12-02 09:52:46,2020-12-02 20:13:06
1337,1929,4,08:15:00,8,9,2020-12-02 10:04:24,2020-12-02 15:52:41
2970,4506,3,08:45:00,8,33,2020-12-02 09:46:43,2020-12-02 20:00:03
1304,391,4,09:30:00,8,10,2020-12-02 09:59:14,2020-12-02 16:59:14
871,5379,3,17:30:00,8,1,2020-12-02 09:45:11,2020-12-02 20:12:21
4033,3316,4,18:00:00,8,3,2020-12-02 10:03:01,2020-12-02 18:19:52
4278,1265,3,18:45:00,8,36,2020-12-02 09:41:55,2020-12-02 16:31:34
3431,3939,3,19:00:00,8,6,2020-12-02 09:54:56,2020-12-02 18:36:16
511,583,3,20:00:00,8,10,2020-12-02 09:51:04,2020-12-02 16:53:38
829,10,3,20:15:00,8,13,2020-12-02 09:57:45,2020-12-02 16:18:55
4584,3241,3,20:25:00,8,25,2020-12-02 09:52:33,2020-12-02 17:53:28
3174,4260,3,20:40:00,8,23,2020-12-02 10:19:30,2020-12-02 16:31:41
1407,5562,3,20:55:00,8,12,2020-12-02 10:00:54,2020-12-02 17:15:58
2681,484,3,21:55:00,8,7,2020-12-02 09:52:14,2020-12-02 17:19:37
1653,2185,3,22:25:00,8,5,2020-12-02 09:46:51,2020-12-02 16:00:29
