employeeAdditionalInfo,employeeID,education,maritalStatus ,monthlyIncome ,environmentSatisfaction,trainingTimesLastYear
,2952,4,Single,45540,1,3
,1984,3,Single,54150,3,1
,4230,3,Single,47410,4,3
,400,3,Married,21150,4,3
,3901,3,Married,31610,1,0
,5566,3,Divorced,57450,2,4
,594,4,Married,23730,4,3
,3329,3,Married,33100,1,3
,4153,4,Single,186650,3,3
,2143,3,Married,44850,1,2
,1315,2,Married,27890,3,2
,5007,1,Divorced,58280,2,0
,5527,2,Single,23260,2,3
,2316,1,Single,135250,2,4
,3334,4,Married,14200,1,2
,5338,3,Married,80200,4,2
,1901,2,Married,36880,4,3
,2226,4,Single,54820,3,3
,3397,3,Single,160150,4,3
,471,2,Single,12000,2,3
,1880,2,Married,56610,4,2
,574,3,Single,69290,4,6
,2670,4,Divorced,96130,2,5
,2373,3,Married,56740,2,6
,5369,1,Single,54840,2,6
,2615,2,Married,120610,3,2
,4541,2,Divorced,56600,1,3
,4857,3,Married,48210,1,2
,5113,2,Married,64100,3,5
,488,3,Married,52100,4,1
,3679,4,Married,26950,3,4
,1084,4,Married,118780,2,2
,210,3,Single,170680,4,6
,3027,3,Married,24550,3,2
,4899,3,Divorced,139640,1,1
,951,1,Divorced,49410,4,2
,3306,3,Married,24780,3,0
,4544,2,Married,52280,1,4
,954,2,Single,44780,4,3
,3358,3,Single,75470,3,2
,2591,2,Divorced,50550,3,2
,2397,3,Single,34640,4,3
,1586,4,Single,57750,3,2
,1538,3,Divorced,89430,4,6
,5168,3,Married,192720,1,2
,3771,4,Single,52380,2,4
,2147,4,Married,46820,1,3
,4151,3,Married,183000,3,6
,2429,4,Married,52570,2,2
,640,3,Married,63490,3,3
,4754,4,Married,48690,1,2
,2221,3,Married,99850,1,3
,5104,5,Married,36970,4,1
,2344,3,Single,74570,3,1
,2700,4,Married,21190,2,3
,5471,4,Divorced,39830,4,3
,4163,4,Single,61180,4,3
,1581,2,Single,62140,1,3
,2601,1,Divorced,63470,1,2
,4805,4,Single,115100,1,5
,3805,4,Divorced,71430,4,6
,4297,4,Married,82680,4,3
,5356,2,Divorced,80950,1,3
,5623,2,Single,29040,1,2
,4187,1,Married,60320,4,2
,3413,3,Divorced,29760,1,3
,5439,4,Single,159920,4,3
,3441,3,Married,46490,4,2
,1976,1,Married,26960,3,3
,4705,1,Single,23700,1,3
,706,3,Married,125040,2,2
,1975,3,Single,59740,2,6
,943,2,Divorced,47360,3,3
,2602,3,Divorced,52960,3,3
,4471,3,Divorced,67810,4,2
,898,4,Married,21740,1,3
,3185,4,Single,66530,4,2
,893,3,Married,96990,3,3
,3092,3,Divorced,67550,1,2
,3671,1,Single,22130,3,4
,2073,4,Single,26100,4,3
,2138,3,Single,28510,3,2
,5597,3,Single,34520,1,4
,117,3,Married,52580,3,5
,1659,4,Married,93550,1,4
,2492,2,Divorced,104960,4,2
,1264,2,Married,63800,4,1
,1964,1,Single,26570,4,3
,5005,4,Divorced,27160,4,2
,4341,2,Single,22010,2,3
,2182,2,Married,65400,2,2
,519,3,Married,38160,3,2
,5645,4,Divorced,52530,3,2
,1559,4,Single,109650,3,5
,607,2,Single,49360,1,2
,4743,2,Married,25430,2,3
,1020,3,Married,53040,3,3
,1302,3,Divorced,166590,3,2
,114,2,Married,42600,4,2
,4268,1,Married,24760,2,2
,5456,3,Single,31020,3,3
,5139,3,Married,22440,4,5
,4351,4,Single,75960,2,0
,1134,4,Single,22850,3,3
,4260,2,Single,30340,2,3
,3281,3,Married,57150,4,0
,2225,4,Single,25760,4,3
,2350,4,Married,41970,3,3
,323,4,Married,143360,1,3
,5008,2,Married,34480,3,3
,1686,4,Married,194060,3,2
,3517,5,Divorced,65380,3,3
,2278,2,Single,43060,4,2
,2990,3,Married,22580,4,2
,2958,3,Single,45220,1,3
,2220,2,Divorced,44870,3,5
,815,2,Divorced,44490,4,3
,3489,1,Married,22180,NA,1
,1345,4,Single,191970,3,2
,3756,3,Married,132120,1,4
,3160,4,Married,65770,4,1
,1857,3,Single,83920,1,5
,5355,2,Single,45580,3,2
,4033,4,Divorced,40310,4,3
,2168,3,Married,79690,2,3
,5663,4,Married,26540,3,5
,2272,3,Married,165550,3,4
,1322,3,Single,45560,4,4
,4701,4,Married,60910,2,6
,4838,3,Divorced,195660,1,2
,4464,3,Divorced,48100,3,3
,3481,3,Married,45230,2,5
,1773,4,Married,32020,4,2
,2529,3,Married,23510,4,4
,4548,4,Married,17020,4,2
,4447,4,Married,180410,3,3
,2598,4,Married,28860,4,5
,3535,2,Married,20970,2,5
,5712,2,Divorced,119350,3,6
,2283,3,Divorced,25460,3,2
,4468,4,Single,25640,4,3
,861,4,Single,84120,3,2
,573,1,Divorced,141180,4,3
,1879,4,Married,170460,4,3
,2717,2,Divorced,25640,2,3
,479,3,Married,102660,3,3
,4938,3,Single,50700,4,6
,2025,2,Divorced,178610,3,2
,3063,2,Married,42300,1,0
,4040,3,Divorced,37800,2,2
,4366,2,Single,27680,3,0
,4025,3,Married,90710,4,2
,2312,2,Married,106480,1,1
,330,1,Married,136100,3,4
,5307,3,Married,34080,1,2
,4578,2,Divorced,29830,4,2
,3468,4,Married,76320,1,3
,1165,2,Single,98240,1,2
,3458,4,Divorced,99500,1,3
,976,4,Married,20930,4,2
,5238,3,Married,99800,3,1
,461,1,Single,38940,3,3
,4835,4,Single,40510,3,3
,2468,2,Married,168350,3,3
,761,4,Married,62300,1,2
,742,2,Married,47170,3,3
,1008,4,Single,132370,4,2
,1290,4,Divorced,37550,1,2
,1037,4,Divorced,65820,3,3
,4275,1,Single,74060,4,2
,5227,3,Divorced,48050,4,2
,4494,4,Married,27410,3,3
,4131,3,Married,42620,2,2
,1406,2,Divorced,161840,4,2
,1910,4,Single,115570,2,0
,4581,3,Married,18780,4,2
,2811,1,Single,109320,3,3
,4691,3,Single,68110,3,4
,4798,3,Single,43060,1,3
,1231,3,Divorced,48590,4,3
,661,2,Single,53370,1,2
,5314,4,Married,23400,4,2
,1258,4,Single,74910,3,3
,4756,3,Divorced,105270,4,3
,939,2,Single,165950,4,2
,5095,4,Divorced,88340,3,1
,5421,3,Single,55770,4,3
,5558,4,Divorced,47070,3,4
,4194,3,Married,24000,3,3
,365,3,Married,98240,3,2
,3994,4,Married,64470,2,3
,5586,2,Single,195020,4,3
,2587,4,Single,27250,3,4
,3997,4,Married,62720,1,3
,692,3,Married,21270,4,3
,5609,4,Single,182000,2,3
,2297,4,Single,20960,3,2
,956,4,Divorced,28860,2,4
,2287,4,Single,20330,4,5
,4280,2,Single,36220,4,0
,2295,4,Married,42330,3,5
,4214,3,Single,36810,2,2
,5080,1,Divorced,54600,3,3
,3775,3,Divorced,21870,1,1
,633,3,Married,96020,4,3
,2172,2,Single,28360,3,3
,5209,1,Married,40890,1,2
,424,3,Married,166270,4,5
,1095,3,Single,26190,4,3
,3375,3,Married,56790,3,2
,730,2,Married,154020,4,3
,3782,1,Single,59850,4,1
,3009,2,Single,25790,2,1
,1193,4,Married,30410,2,2
,3672,1,Single,34470,1,5
,2906,2,Divorced,195130,4,1
,4567,3,Single,27730,3,3
,575,1,Single,71040,4,3
,5250,3,Married,63220,1,2
,1751,3,Married,20830,3,3
,2281,3,Married,83810,4,3
,1651,2,Single,26910,4,6
,4196,1,Divorced,42860,3,6
,4845,2,Divorced,26590,4,2
,3644,3,Single,94340,3,3
,545,4,Divorced,55610,3,2
,4223,2,Single,66460,3,2
,3914,2,Divorced,77250,3,2
,5393,4,Divorced,107250,2,5
,4695,3,Single,88470,3,3
,764,2,Married,20450,4,3
,4587,4,Married,10090,3,3
,1460,4,Married,33480,2,2
,4424,2,Married,12810,1,2
,1079,1,Single,28190,4,2
,681,3,Married,48510,3,2
,1800,1,Single,40280,4,3
,1310,4,Single,27200,4,2
,505,4,Married,81200,4,2
,3778,4,Single,46470,4,3
,1438,3,Single,46800,1,0
,3677,4,Married,32210,4,2
,2059,2,Divorced,86210,1,1
,4378,3,Divorced,45770,2,3
,3295,3,Married,45530,2,2
,1352,2,Single,53960,3,2
,880,2,Married,67960,4,2
,4780,3,Divorced,76250,4,2
,367,4,Single,74120,3,4
,412,3,Married,111590,3,2
,3039,2,Married,49600,4,3
,283,4,Married,104750,1,3
,154,3,Married,148140,2,2
,1927,3,Divorced,191410,4,2
,2160,2,Married,54050,3,3
,1809,3,Married,87930,2,2
,1257,4,Married,191890,3,3
,3060,2,Married,38750,3,3
,3298,4,Married,22160,1,2
,4923,1,Married,117130,4,2
,2704,2,Single,78610,1,1
,1609,4,Married,37080,4,2
,4348,5,Single,137700,4,3
,4171,2,Single,53040,1,2
,3821,3,Married,26420,NA,3
,3223,2,Married,27590,3,6
,5402,5,Single,68040,1,1
,2443,4,Single,61420,3,2
,2627,4,Married,25000,1,2
,1364,4,Single,63890,3,2
,5440,3,Single,111030,2,5
,4109,5,Single,23420,1,2
,1947,2,Single,68110,3,2
,1199,3,Single,22970,4,2
,708,3,Married,24500,4,2
,2927,3,Divorced,50930,2,3
,372,3,Single,53090,1,5
,3045,3,Single,30570,2,3
,392,3,Divorced,51210,4,4
,4810,3,Single,168560,1,3
,5707,1,Divorced,26860,4,3
,294,3,Single,61800,1,2
,3669,4,Married,66320,2,3
,4656,3,Single,35050,1,2
,5555,3,Married,63970,3,3
,666,4,Married,62740,1,0
,1677,4,Married,198590,1,3
,2005,4,Single,75870,3,5
,5394,4,Married,42580,1,2
,3769,2,Married,43640,1,3
,891,1,Married,43350,4,5
,3339,3,Married,53260,4,2
,492,2,Married,32800,4,3
,5366,3,Married,54850,2,2
,3032,2,Divorced,43420,3,6
,2311,3,Divorced,27820,1,5
,5065,1,Divorced,59800,1,2
,3152,4,Single,43810,1,1
,3120,3,Single,25720,3,3
,3423,2,Divorced,38330,2,1
,1850,4,Single,42440,4,3
,2844,4,Married,65000,2,5
,4532,2,Married,184300,2,5
,2847,3,Divorced,16010,3,3
,1355,4,Married,26940,1,3
,3000,4,Divorced,31490,4,1
,197,2,Single,176390,4,0
,4738,3,Single,23190,3,4
,1543,4,Single,116910,4,2
,2405,3,Married,53240,1,2
,460,4,Divorced,167520,3,3
,4986,1,Single,52280,4,2
,757,3,Married,27000,4,2
,111,4,Single,192460,4,5
,3237,2,Married,25060,4,3
,550,4,Single,60620,1,2
,3038,3,Married,43820,1,2
,1863,3,Divorced,21430,3,2
,1823,1,Married,61620,2,5
,1759,3,Divorced,50940,3,5
,2372,4,Divorced,68770,2,3
,2831,3,Married,22740,1,5
,2324,3,Single,44340,1,1
,4675,1,Single,62880,1,2
,1141,4,Married,25530,4,4
,1100,3,Single,76540,2,3
,4761,3,Married,51600,4,3
,4819,2,Single,171590,2,1
,194,2,Divorced,128080,3,6
,1789,2,Divorced,102210,3,2
,2625,3,Married,47790,4,6
,326,2,Married,37370,1,2
,819,4,Married,23660,3,5
,4319,3,Single,17060,3,3
,5654,4,Divorced,163070,1,3
,1108,3,Single,59330,3,3
,978,4,Married,34240,3,3
,5614,1,Married,40370,4,2
,3208,1,Married,25590,3,3
,3181,4,Single,62010,4,2
,386,3,Single,44030,3,3
,2950,3,Divorced,37610,2,3
,2564,3,Single,109340,1,2
,4100,1,Married,107610,4,5
,4269,1,Single,51750,2,2
,3841,2,Married,138260,3,1
,3004,4,Single,63340,4,2
,319,4,Single,49360,1,2
,1000,3,Single,47750,4,3
,1354,3,Married,28180,4,2
,695,3,Single,25150,4,3
,4485,3,Single,23420,3,2
,4286,5,Married,41940,2,3
,2979,3,Married,106850,3,2
,4273,2,Married,20220,1,1
,3556,3,Married,23140,3,5
,4346,1,Single,42560,4,1
,1179,3,Married,35800,4,1
,5336,4,Married,31620,4,1
,3665,1,Married,65240,1,2
,3566,3,Married,28990,2,3
,2512,5,Single,52310,3,4
,2534,2,Divorced,23560,3,5
,1587,3,Divorced,28000,4,0
,5189,3,Divorced,118360,1,2
,2562,1,Married,109030,2,3
,4050,4,Married,29730,4,0
,4518,3,Single,142750,3,5
,2528,4,Divorced,55620,3,2
,5102,4,Married,45370,3,5
,4222,1,Married,76420,1,2
,1395,3,Married,179240,2,2
,4452,3,Married,52040,3,2
,1365,2,Single,22770,4,2
,4193,3,Married,27950,3,4
,1228,3,Divorced,25320,1,2
,5105,3,Married,25590,3,2
,3635,3,Married,49080,3,3
,4130,4,Married,23800,4,5
,4413,5,Married,47650,3,4
,2533,3,Single,20440,1,2
,2631,1,Married,26930,3,6
,1173,2,Married,65860,2,3
,2648,3,Married,32940,1,6
,183,2,Married,41710,3,4
,3361,3,Single,27780,2,5
,5090,3,Single,23770,2,3
,5348,3,Single,24040,2,3
,2031,2,Single,23180,1,4
,4511,2,Married,20080,4,3
,1678,1,Divorced,62440,1,3
,5403,2,Married,27990,3,0
,1679,2,Married,105520,4,2
,5152,3,Married,23290,1,2
,1623,2,Single,40140,4,3
,4412,3,Married,74030,2,4
,3987,1,Married,22590,4,2
,2890,4,Married,69320,4,5
,4934,1,Divorced,46780,4,0
,128,3,Married,135820,3,3
,1089,4,Single,23320,4,2
,3508,3,Married,24130,3,2
,3500,2,Married,97050,2,3
,5325,3,Married,42940,2,2
,2741,2,Married,47210,2,3
,4624,3,Divorced,25190,2,2
,3035,3,Married,21210,2,2
,3431,2,Single,29730,3,2
,2211,4,Married,58550,1,3
,2341,3,Single,36170,4,5
,1028,1,Married,67250,3,3
,4858,4,Divorced,103250,3,3
,3011,4,Married,69490,3,2
,2829,2,Married,106090,2,2
,3850,1,Divorced,44470,4,4
,2937,3,Married,21570,2,1
,199,3,Divorced,46010,2,2
,180,1,Single,170990,3,2
,305,5,Single,24790,2,2
,4969,4,Married,148520,4,3
,2877,4,Divorced,72640,3,5
,5419,1,Married,56660,1,2
,3480,3,Married,78230,3,3
,1876,4,Married,78800,3,2
,4355,3,Single,131940,1,2
,3275,3,Divorced,50670,4,3
,4005,4,Married,50790,4,3
,770,3,Married,23210,4,0
,1344,3,Married,174440,2,4
,2819,3,Single,24040,3,2
,4349,2,Married,34520,1,2
,3153,4,Married,22700,3,2
,4700,3,Divorced,173990,1,3
,4155,3,Single,54880,1,6
,2678,4,Married,194190,2,2
,5070,3,Single,28110,4,3
,1657,4,Single,36330,1,0
,5600,1,Single,41630,3,4
,3336,3,Married,21320,2,1
,3335,1,Divorced,139730,4,3
,353,3,Married,26840,4,2
,2437,2,Married,108450,1,4
,598,2,Divorced,43770,4,2
,2265,4,Single,37430,3,2
,1971,3,Divorced,41480,4,3
,5675,3,Single,10510,1,2
,1220,2,Married,107390,3,3
,2596,4,Married,103880,4,2
,2083,2,Divorced,114160,4,2
,890,3,Married,26000,2,5
,2945,4,Married,24220,3,2
,3747,4,Single,54720,4,3
,5401,2,Married,24510,4,3
,3603,2,Divorced,42400,1,2
,151,3,Divorced,109990,4,3
,710,4,Divorced,50030,4,5
,882,4,Married,127420,1,4
,3724,4,Divorced,42270,4,3
,440,2,Single,39170,4,2
,1712,4,Divorced,183030,2,2
,2201,3,Single,23800,3,3
,845,4,Single,137260,4,6
,4426,3,Single,47770,4,3
,4628,2,Divorced,63850,3,6
,2483,2,Married,199730,1,2
,5596,3,Divorced,68610,3,2
,3564,3,Single,49690,4,3
,2609,2,Married,198450,4,3
,3849,3,Married,133200,2,2
,5472,2,Married,63470,4,3
,1120,3,Single,27430,4,2
,5116,2,Single,108800,4,5
,422,1,Divorced,23420,1,2
,1845,3,Married,176500,2,6
,3577,4,Divorced,40250,3,5
,2256,3,Married,97250,2,0
,3319,3,Divorced,119040,3,4
,4569,2,Married,21770,2,5
,4322,2,Divorced,75250,3,2
,4195,3,Married,48340,3,1
,1059,3,Single,20420,1,2
,1233,4,Married,22200,4,2
,3861,3,Married,10520,3,3
,1313,4,Single,28210,4,3
,1671,2,Married,192370,4,2
,270,4,Single,41070,3,2
,2380,3,Married,83960,3,3
,5644,2,Married,20070,4,2
,5588,3,Married,196270,3,1
,3225,1,Married,106860,4,2
,1392,4,Single,29420,4,4
,1906,1,Married,88580,1,2
,406,2,Married,167560,2,5
,4096,2,Married,107980,3,5
,3649,2,Married,23230,2,2
,444,3,Divorced,14160,2,3
,702,3,Single,46150,3,3
,3836,4,Married,24610,4,4
,4469,4,Married,87220,2,3
,1123,2,Married,39550,3,5
,4166,4,Divorced,99570,3,1
,4912,3,Divorced,33760,2,3
,2575,3,Single,88230,1,3
,4875,4,Single,103220,3,2
,2056,3,Single,46210,4,3
,5475,3,Married,109760,4,3
,2440,3,Married,36600,4,0
,4742,3,Single,104820,2,6
,221,4,Married,71190,3,2
,2773,3,Single,95820,4,2
,4853,4,Married,45080,1,5
,3967,3,Divorced,22070,3,4
,2521,2,Married,77560,1,3
,216,3,Single,66940,3,2
,4758,3,Single,36910,2,3
,2626,4,Single,23770,4,2
,1591,3,Divorced,23130,3,5
,3613,2,Married,176650,4,5
,2842,4,Single,25960,4,4
,2640,4,Single,47280,4,4
,2659,3,Single,43020,1,3
,2459,3,Married,29790,3,3
,4504,4,Married,168850,1,2
,768,4,Divorced,55930,4,3
,5539,1,Married,104450,3,3
,998,4,Single,87400,2,2
,777,2,Married,25140,2,2
,996,4,Married,76550,3,3
,705,3,Divorced,174650,2,3
,5524,2,Married,73510,3,3
,2805,3,Divorced,108200,4,2
,3308,3,Divorced,121690,3,2
,4225,4,Divorced,196260,4,5
,4284,4,Married,20700,1,2
,3459,2,Single,67820,2,2
,317,2,Single,77790,4,2
,4740,2,Single,27910,2,3
,5553,2,Married,32010,4,3
,1629,3,Married,49680,3,3
,1241,5,Married,131200,1,6
,814,4,Married,40330,1,2
,1424,1,Married,32910,2,2
,3490,4,Divorced,42720,3,3
,2139,3,Married,50560,4,2
,5466,4,Divorced,28440,3,2
,2244,2,Divorced,27030,3,2
,2449,4,Single,19040,3,4
,5514,5,Married,82240,4,3
,2084,3,Married,47660,3,3
,2406,4,Single,26100,3,2
,3118,2,Single,57310,2,2
,2510,2,Married,25390,3,3
,4233,4,Married,57140,2,2
,2604,1,Divorced,43230,2,3
,5234,4,Divorced,73360,1,3
,4528,1,Married,134990,4,2
,1103,3,Single,137580,4,5
,1226,1,Divorced,51550,3,3
,611,5,Single,22580,1,2
,5000,3,Single,35970,2,2
,3722,1,Divorced,25150,3,2
,2091,3,Single,44200,1,3
,3614,1,Married,65780,4,3
,156,3,Married,44220,4,2
,4546,2,Divorced,102740,3,3
,115,3,Married,53430,2,5
,1584,4,Divorced,23760,2,3
,4572,1,Married,53460,2,3
,3890,5,Divorced,28270,3,3
,3325,4,Divorced,199430,2,3
,1595,4,Married,31310,4,3
,432,4,Married,25520,1,2
,450,2,Married,44770,3,6
,4598,3,Married,64740,2,3
,4993,3,Single,30330,3,2
,958,4,Married,29360,1,3
,259,3,Single,186060,2,4
,1895,3,Married,21680,4,2
,250,2,Divorced,28530,1,5
,1902,4,Married,170480,NA,3
,133,3,Married,22900,4,5
,5267,3,Married,36000,1,2
,1607,4,Single,21070,4,2
,1666,2,Married,41150,4,1
,4129,4,Single,43270,4,4
,4117,3,Married,178560,3,2
,1416,2,Single,31960,2,3
,4785,3,Divorced,190810,4,2
,4641,3,Divorced,89660,3,3
,3151,3,Divorced,22100,4,4
,5708,4,Single,45390,4,5
,5175,1,Single,27410,3,3
,3734,1,Divorced,34910,1,0
,4953,3,Married,45410,2,4
,1379,2,Married,26780,4,3
,4015,3,Married,73790,1,3
,4098,3,Married,62720,4,3
,4437,2,Single,52200,4,3
,4776,4,Married,27430,3,1
,813,4,Married,49980,4,3
,3631,3,Divorced,102520,4,3
,5364,3,Married,27810,2,2
,5447,2,Married,68520,2,2
,1121,4,Single,49500,2,3
,1223,2,Single,35790,4,3
,291,3,Married,131910,2,2
,1899,4,Divorced,103770,2,2
,1675,2,Married,22350,3,2
,482,5,Single,105020,4,4
,3460,2,Married,20110,4,4
,567,1,Married,18590,4,2
,1685,3,Married,37600,2,2
,1738,3,Single,177790,2,5
,113,3,Divorced,68330,1,3
,4021,2,Married,68120,2,2
,5167,3,Single,51710,1,1
,579,3,Divorced,197400,4,2
,3250,2,Married,187110,2,0
,3451,2,Married,36920,4,5
,765,2,Single,25590,1,3
,797,3,Married,25170,3,3
,1293,3,Married,66230,3,3
,1061,3,Married,182650,3,4
,4607,4,Divorced,161240,3,2
,147,1,Married,25850,4,5
,2750,2,Divorced,182130,1,3
,651,2,Married,83800,3,3
,2949,4,Single,29940,2,2
,463,3,Single,12230,2,3
,3544,3,Married,11180,3,3
,3666,4,Single,28750,3,3
,2319,5,Married,188240,1,4
,3048,2,Married,135770,2,2
,5662,4,Married,26250,3,4
,213,3,Single,187890,4,4
,4997,4,Married,45380,3,3
,3606,3,Married,198470,4,6
,1298,3,Married,105120,1,2
,4340,2,Divorced,44440,4,2
,2472,3,Married,21540,4,3
,2857,3,Single,191900,1,2
,1188,4,Divorced,44900,2,1
,3016,4,Married,35060,2,4
,3364,3,Divorced,23720,2,3
,4093,1,Married,102310,1,2
,2963,1,Married,54100,2,4
,2219,1,Single,79780,3,2
,3442,1,Divorced,38670,3,4
,3538,3,Married,28380,1,5
,3391,3,Single,46950,1,2
,5308,3,Divorced,33390,4,2
,1993,2,Single,20800,3,6
,5145,4,Married,20960,1,2
,279,1,Divorced,62090,3,5
,5187,5,Married,180610,4,2
,4846,5,Divorced,171230,3,2
,5208,2,Single,23720,1,3
,4037,3,Married,48830,3,1
,107,3,Single,39040,4,2
,2298,1,Single,46270,4,2
,843,1,Married,70940,1,2
,955,3,Single,34230,1,4
,1996,3,Married,66740,1,2
,1376,4,Divorced,168800,4,2
,5638,3,Married,90940,1,0
,3317,5,Married,84460,4,3
,1830,3,Married,119160,3,3
,668,3,Divorced,45340,4,2
,2930,3,Single,98520,2,5
,491,4,Single,61510,4,3
,4652,2,Married,23020,3,3
,3741,3,Single,23620,3,2
,177,4,Single,178610,2,5
,3499,3,Single,191870,4,2
,1908,3,Married,197170,4,1
,2542,1,Married,35440,2,3
,2657,5,Married,85000,3,2
,268,4,Married,46610,4,3
,3025,2,Divorced,41030,4,2
,1750,4,Single,42490,1,2
,3022,3,Divorced,140260,2,4
,5603,3,Married,68930,4,3
,3545,4,Married,61250,1,3
,262,4,Married,36690,1,2
,1479,3,Divorced,100080,4,3
,3746,2,Married,23870,4,1
,4998,2,Married,46390,3,2
,3105,3,Married,78980,4,2
,1589,1,Single,25340,4,1
,2376,3,Single,131420,2,4
,2642,4,Married,16110,2,2
,752,2,Single,53630,3,4
,3115,4,Married,50710,1,3
,4600,2,Married,136950,2,3
,2628,4,Single,134020,1,1
,1853,4,Married,20290,2,3
,2355,3,Married,63770,3,3
,739,3,Married,54290,3,3
,3171,4,Divorced,27850,1,2
,5680,4,Divorced,46140,1,3
,1847,1,Single,26100,2,2
,1645,5,Single,66870,3,0
,4097,4,Single,47240,4,4
,3156,4,Married,61790,4,3
,2580,3,Married,61200,1,2
,2579,1,Divorced,105960,4,3
,1260,1,Divorced,54670,3,6
,1974,4,Married,29960,1,4
,865,1,Married,99980,1,3
,2181,4,Married,40780,4,3
,5449,4,Married,109200,1,3
,676,3,Married,62320,4,3
,3939,1,Divorced,132470,4,3
,3762,5,Divorced,40810,3,3
,871,4,Single,57690,4,3
,3757,3,Single,23940,3,3
,2554,3,Married,39040,1,3
,2170,2,Divorced,167990,2,2
,2439,4,Married,29500,2,1
,1700,3,Single,36290,4,2
,3469,4,Single,93620,3,6
,823,2,Married,32290,3,2
,1413,4,Married,35780,3,2
,5497,1,Married,79880,3,3
,2652,3,Married,42840,4,5
,1058,3,Single,75530,4,3
,2589,3,Divorced,173280,4,1
,2369,3,Married,197010,2,3
,1710,4,Single,147320,2,3
,1138,4,Single,92780,4,3
,3574,1,Married,13590,3,2
,603,1,Married,47790,4,3
,3205,2,Married,164220,2,3
,5279,1,Married,29960,4,2
,157,3,Married,12610,2,6
,2445,2,Single,20990,2,2
,3751,4,Married,58100,3,2
,2973,3,Single,56470,4,2
,5119,2,Married,34200,4,3
,2299,4,Married,44000,1,3
,4872,2,Single,35000,4,2
,1744,2,Married,20660,3,3
,4192,4,Divorced,171690,4,2
,1076,4,Single,41620,4,1
,5232,3,Married,92040,3,2
,217,4,Married,32940,1,2
,565,4,Single,21270,4,3
,5294,2,Divorced,39750,1,3
,4495,3,Divorced,107930,2,1
,527,4,Single,100960,3,2
,3098,2,Divorced,36460,2,3
,737,3,Divorced,74460,1,3
,5468,3,Divorced,108510,4,2
,3202,3,Married,21090,1,3
,3380,3,Single,37220,4,0
,108,5,Divorced,93800,1,2
,3673,3,Single,54860,3,2
,1851,3,Single,27420,1,2
,5444,3,Single,137570,3,3
,3866,2,Single,84630,2,2
,5618,1,Divorced,31620,3,4
,3494,3,Single,165980,2,2
,4643,3,Married,66510,3,5
,3512,1,Married,23450,1,0
,2962,3,Single,34200,2,3
,650,3,Single,43730,3,3
,1153,3,Married,47590,4,2
,1742,4,Single,53010,4,3
,4921,4,Married,36730,4,3
,5273,5,Married,47680,2,2
,2581,5,Divorced,12740,4,3
,2392,4,Married,49000,1,3
,311,4,Married,104660,4,1
,4913,1,Married,170070,2,2
,3573,2,Married,29090,3,2
,494,1,Divorced,57650,3,2
,3498,2,Divorced,45990,4,3
,3658,3,Single,24040,1,6
,5397,3,Single,31720,4,1
,5318,4,Single,20330,3,3
,1832,4,Married,102090,2,2
,4271,2,Single,86200,2,2
,1057,3,Married,20640,2,3
,417,3,Single,40350,1,2
,2858,4,Married,38380,4,2
,2149,4,Single,45910,1,6
,628,1,Single,25610,3,3
,2322,1,Divorced,15630,2,3
,2888,4,Married,48980,3,2
,2870,4,Married,47890,3,2
,1343,4,Single,31800,1,2
,2762,3,Married,65490,2,3
,831,2,Married,63880,3,6
,727,2,Divorced,112440,4,3
,214,3,Divorced,160320,1,2
,1874,3,Married,23620,1,2
,4089,3,Single,163280,4,2
,1377,4,Divorced,83760,2,2
,4589,3,Single,166060,1,6
,2885,2,Divorced,86060,3,3
,515,3,Divorced,22720,4,2
,2623,3,Single,20180,2,5
,2417,2,Divorced,70830,2,5
,105,3,Married,40840,2,3
,2876,2,Married,144110,4,2
,1770,4,Single,23080,1,4
,2539,4,Married,48410,3,3
,5682,2,Single,42850,3,2
,1652,4,Married,97150,2,1
,3279,3,Married,43200,2,2
,5061,3,Single,21320,3,3
,5700,4,Single,101240,3,2
,847,3,Married,54730,4,3
,5424,3,Single,52070,1,3
,1548,3,Divorced,164370,2,0
,2015,3,Married,22960,4,2
,1384,4,Single,40690,2,5
,3948,3,Married,74410,1,4
,605,1,Divorced,24300,2,2
,2966,2,Married,58780,1,1
,1611,1,Single,26440,4,2
,3983,3,Divorced,64390,3,2
,2676,4,Married,24510,4,2
,916,2,Married,63920,3,2
,3356,2,Single,97140,3,0
,4256,3,Married,60770,3,2
,3713,4,Single,24500,3,2
,5365,3,Divorced,92500,3,0
,1521,1,Married,20740,3,3
,2552,3,Single,101690,2,6
,2766,1,Married,48550,1,2
,715,2,Married,40870,1,1
,2650,4,Married,23670,2,2
,5266,4,Single,29720,4,2
,4317,2,Married,195860,2,3
,4985,3,Divorced,54840,3,4
,4688,2,Single,20610,4,2
,5009,4,Single,99240,4,3
,1162,4,Single,41980,1,2
,3073,2,Divorced,68150,3,3
,3069,2,Married,47230,3,0
,1960,4,Married,61420,1,3
,5473,1,Single,82370,3,6
,3586,3,Married,88530,4,3
,4016,1,Single,193310,2,2
,3869,3,Single,20730,1,4
,2941,4,Single,55620,1,3
,208,3,Single,196130,4,5
,5034,1,Married,34070,2,4
,4715,3,Divorced,50630,3,2
,5671,1,Single,46390,3,3
,3729,2,Single,48760,3,3
,1914,3,Married,26900,2,1
,719,3,Divorced,175670,1,6
,3881,4,Married,24080,3,3
,1031,3,Divorced,28140,1,2
,5027,3,Married,112450,3,3
,5629,3,Married,33120,2,1
